anime_id,title,type,score,members,favorites,genres,themes,demographics,studios
28775,White Fantasy,special,5.59,1562,1,"['Fantasy', 'Sports']",[],[],[]
5049,Onmyouji: Youen Emaki,ova,5.59,2367,2,"['Hentai', 'Supernatural']",['Mythology'],[],['T-Rex']
38285,Zuori Qing Kong Pilot,ona,5.92,1350,1,"['Drama', 'Romance', 'Slice of Life']",['School'],[],['Seven Stone Entertainment']
36175,Diary,music,6.19,373,0,[],['Music'],[],['Minakata Laboratory']
39323,Bungaku Shoujo,music,5.99,792,2,[],['Music'],[],['HOTZIPANG']
38385,Dry Dry Try,music,5.99,568,0,"['Adventure', 'Sci-Fi']",['Music'],[],[]
12141,Kaze no Matasaburou,ova,5.74,1365,0,"['Fantasy', 'Slice of Life']",[],['Kids'],['Madhouse']
15067,Kaiketsu Zorori Da-Da-Da-Daibouken!,movie,6.4,564,2,"['Adventure', 'Comedy']",[],[],"['Sunrise', 'Ajia-do']"
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,tv,5.3,3426,2,['Comedy'],['Mahou Shoujo'],[],['AIC Frontier']
45557,Chang Jian Feng Yun,ona,6.2,914,4,"['Action', 'Drama']",[],[],['Xuni Ying Ye']
35818,Love Kome: We Love Rice Nikisaku,tv,4.8,4274,1,"['Gourmet', 'Slice of Life']",[],[],['Encourage Films']
32349,Hot Minute: Gudetama,ona,5.69,1150,1,['Comedy'],[],['Kids'],[]
16606,C.L.A.Y.,ona,3.5,3135,0,['Horror'],[],[],[]
34548,Cheer Danshi!! Specials,special,5.9,2675,2,['Sports'],"['Performing Arts', 'School']",[],"[""Brain's Base""]"
51342,Parasite Piano,music,6.5,217,0,[],['Music'],[],[]
3393,Dark,ova,5.48,2768,8,['Hentai'],[],[],['Y.O.U.C']
19297,Ketsuekigata-kun! Featuring Yuri & Nasuno,special,4.69,3707,1,['Comedy'],[],[],['feel.']
5304,Akiba-chan,tv,5.3,2584,5,"['Comedy', 'Slice of Life']",[],['Kids'],[]
5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",ova,5.32,3312,5,['Hentai'],[],[],['Himajin Planning']
10718,Soliton no Akuma,movie,5.92,1033,0,"['Drama', 'Sci-Fi']",['Military'],[],['Triangle Staff']
39620,Hakata Mentai! Pirikarako-chan,tv,5.1,3079,2,"['Comedy', 'Gourmet', 'Slice of Life']",[],[],['G-angle']
2529,Princess Minerva,ova,5.5,2129,1,"['Adventure', 'Comedy', 'Fantasy']",['Parody'],[],[]
39731,Na Bbeun Sang Sa,movie,6.0,1629,9,"['Drama', 'Hentai', 'Romance', 'Slice of Life', 'Suspense']",[],[],[]
2344,Choujin Densetsu Urotsukidouji: Inferno Road,ova,5.36,2764,4,"['Fantasy', 'Hentai', 'Horror', 'Sci-Fi']",['Mythology'],[],['Phoenix Entertainment']
9385,Rokushin Gattai GodMars (1982),movie,6.01,925,1,"['Action', 'Sci-Fi']","['Mecha', 'Space']",[],[]
5873,Tarou-san no Kisha,movie,5.41,1822,2,['Action'],[],[],[]
55288,Day by Day (2023),music,6.29,445,1,"['Fantasy', 'Slice of Life']",['Music'],[],['ARCUS']
49478,Junk Head 1,movie,6.46,327,1,['Sci-Fi'],[],[],[]
39653,Chokotto Anime Kemono Friends 3,ona,5.95,1824,2,"['Adventure', 'Comedy', 'Fantasy']",[],[],[]
4801,Suhoyojeong Michel,tv,6.14,848,0,"['Adventure', 'Fantasy']",[],['Kids'],[]
17951,Hello Kitty no Shirayuki-hime,ova,6.05,783,2,['Fantasy'],[],['Kids'],[]
36155,Bibury,ona,5.4,1763,0,['Slice of Life'],[],[],['Bibury Animation Studios']
35411,Hortensia Saga CM,ona,5.94,2115,3,['Fantasy'],['Video Game'],[],[]
36594,Brilliant Better,music,5.5,1499,1,[],['Music'],[],[]
14367,Tenshi na Konamaiki Specials,special,5.98,1219,4,[],[],['Shounen'],['TMS Entertainment']
34367,Long Riders! Recap,special,5.74,1612,0,"['Comedy', 'Slice of Life', 'Sports']",['CGDCT'],['Shounen'],['Actas']
13255,Haru wa Kuru,ona,5.77,986,0,['Adventure'],[],[],['Studio 4°C']
4379,Inmu: Ikenie no Utage,ova,5.59,2277,4,"['Hentai', 'Supernatural']",['Mythology'],[],['PP Project']
31073,Show By Rock!!: Plasmagica na Gogo,ona,5.74,2174,2,['Comedy'],[],[],[]
4391,Saru Masamune,movie,5.43,1705,0,['Adventure'],['Military'],[],[]
17325,Ajin Senshi,movie,6.1,1796,0,"['Fantasy', 'Sci-Fi']",[],[],['Magic Bus']
38744,Hangyakusei Million Arthur PV,ona,5.8,2294,1,"['Action', 'Adventure', 'Fantasy']",[],[],[]
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,movie,6.26,839,0,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",[],[],['Toei Animation']
36631,Pandora Voxx Complete,music,6.41,404,1,[],['Music'],[],[]
2689,Akai Koudan Zillion: Utahime Yakyoku,ova,5.71,1540,1,"['Action', 'Adventure', 'Sci-Fi']",[],[],['Production I.G']
3908,Injuu Kyoushi,ova,5.45,2629,5,"['Hentai', 'Horror', 'Supernatural']",['Mythology'],[],['Horannabi']
39449,Tamayura no Yume,movie,6.07,477,0,['Drama'],['Psychological'],[],[]
31410,Mini Van 2nd Season,tv,6.13,1088,0,"['Comedy', 'Slice of Life']","['Parody', 'Strategy Game']",[],['DLE']
3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,ova,5.69,1479,1,"['Action', 'Adventure', 'Drama']",['Historical'],[],[]
2350,Ail Maniax: Inma Seifukugari & Majogari no Yoru ni,ova,5.3,3477,9,['Hentai'],['Mythology'],[],['PP Project']
9423,Koko ni Iru,ona,5.85,836,0,['Slice of Life'],[],[],[]
28959,Kizuna (Special),special,5.76,888,2,"['Drama', 'Romance', 'Slice of Life']",[],[],[]
7025,Kiseichuu no Ichiya,movie,5.07,2651,9,"['Avant Garde', 'Horror']",[],[],[]
3587,Isaku: Respect,ova,5.47,2362,3,['Hentai'],[],[],['Production D.M.H']
12569,Himitsu no Akko-chan (Movie),movie,6.05,840,0,[],['School'],['Shoujo'],['Toei Animation']
1244,Ankoku Shindenshou Takegami,ova,5.55,2389,1,"['Action', 'Drama', 'Sci-Fi', 'Supernatural']",['Mecha'],[],['J.C.Staff']
3306,Aoki Honoo,ova,4.7,3866,11,"['Drama', 'Romance']",[],['Seinen'],['Artland']
5051,Macross XX,special,5.32,3184,2,['Action'],['Mecha'],[],['Gonzo']
35332,World Fool News (TV) Part II,tv,5.77,1152,1,"['Comedy', 'Slice of Life']",['Workplace'],[],[]
3669,Duel Masters Movie 1: Yami no Shiro no Maryuuou,movie,5.74,1408,2,"['Adventure', 'Fantasy']",['Strategy Game'],['Kids'],[]
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,ova,4.99,4293,7,"['Action', 'Ecchi', 'Sci-Fi']",['Martial Arts'],[],['J.C.Staff']
28353,Henteko na Volunteer,ova,6.46,304,1,"['Drama', 'Slice of Life']",[],[],[]
50565,Bing Zhu Qi Hun,ona,6.15,734,3,"['Action', 'Adventure', 'Fantasy']",['Mythology'],[],['HuaDream']
42012,Kaze wa Fuiteru ka?,music,5.98,635,0,[],['Music'],[],['Maxilla']
37857,Guilty Gear X,special,5.78,1502,8,['Action'],"['Martial Arts', 'Strategy Game', 'Super Power']",[],[]
2379,Tokubetsu Jugyou,ova,5.37,3168,6,['Hentai'],[],[],['Y.O.U.C']
38981,"Mini Toji: Kanami-Mihono no ""Toji Miko Taidou-hen"" 205-byou de Shoukai Tokuban!",special,5.48,1884,3,['Action'],"['CGDCT', 'Parody']",[],['Project No.9']
11659,Pink Mizu Dorobou Ame Dorobou,movie,5.58,1802,0,"['Action', 'Comedy', 'Fantasy']",[],['Shounen'],['Toei Animation']
6520,Anime TV de Hakken! Tamagotchi,tv,6.29,743,1,"['Comedy', 'Fantasy', 'Slice of Life']",[],['Kids'],[]
37037,"Animegataris: Yuku Toshi, Kuru Toshi",ona,5.83,1414,1,['Comedy'],[],[],['WAO World']
32989,King of Prism by Pretty Rhythm Short Anime,special,6.33,1032,1,"['Comedy', 'Fantasy']","['Idols (Male)', 'Music']",[],[]
3160,Houkago Mania Club: Koi no Hoshii no,ova,5.16,3923,3,['Hentai'],[],[],['Himajin Planning']
43415,Kanchigaisei Han Kiboushou feat. Hatsune Miku,music,6.2,363,0,[],['Music'],[],[]
3743,Murder,movie,5.15,2210,2,"['Award Winning', 'Mystery']","['Parody', 'Vampire']",[],[]
36520,Pikotarou no Lullaby Lullaby,ona,5.22,2020,3,['Comedy'],['Parody'],[],['DLE']
8240,Wanpaku Oomukashi Kum Kum,tv,6.13,885,0,"['Adventure', 'Comedy']",['Historical'],['Kids'],['Sunrise']
39885,Mizuiro no One-Piece,music,6.07,847,5,['Slice of Life'],['Music'],['Kids'],[]
45195,An Jie Shen Shi,ona,6.3,757,3,"['Action', 'Fantasy']",[],[],['Hai An Xian Donghua Gongzuo Shi']
44265,Comet,music,6.07,408,3,[],['Music'],[],[]
32467,Under the Dog: Anthea-chan,ona,4.62,4382,0,"['Action', 'Comedy']",['Parody'],[],['Kinema Citrus']
51198,Xing Hai Qishi: Xinghuo Chongran,special,6.37,383,2,"['Action', 'Fantasy', 'Sci-Fi']",[],[],[]
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,tv,5.91,1359,1,"['Action', 'Comedy']",[],[],['DLE']
2959,Utsukushiki Sei no Dendoushi Reirei,ova,5.39,2799,5,"['Girls Love', 'Hentai', 'Supernatural']",[],[],['Aubec']
50090,Inko Colors the Animation 2,ona,6.17,449,0,"['Adventure', 'Slice of Life']",[],[],[]
51427,Po,music,5.8100000000000005,731,1,['Comedy'],['Music'],[],[]
51338,Kisaku Reiwa,ova,5.6,1389,1,"['Comedy', 'Hentai']",[],[],['Seven']
48917,Stand My Heroes: Warmth of Memories,ova,6.26,2159,8,"['Mystery', 'Romance']",['Reverse Harem'],['Shoujo'],['M.S.C']
16530,Ojamanga Yamada-kun,tv,6.26,797,3,"['Comedy', 'Slice of Life']",[],[],[]
5935,Animation Kikou: Marco Polo no Bouken,tv,6.13,993,4,['Adventure'],['Historical'],[],['Madhouse']
3975,Uchi no 3 Shimai,tv,6.29,768,1,"['Comedy', 'Slice of Life']",[],[],"['Toei Animation', 'Daewon Media']"
49977,Candy.zip,movie,5.91,590,0,['Award Winning'],[],[],[]
6978,Kyoufu Densetsu Kaiki! Frankenstein,special,5.59,1884,2,"['Drama', 'Horror', 'Sci-Fi']",[],[],['Toei Animation']
43457,Magic,music,6.28,299,0,[],['Music'],[],[]
9164,Attack No.1: Namida no Fushichou,movie,6.05,926,0,"['Drama', 'Sports']",['Team Sports'],['Shoujo'],[]
24743,Yakin Byoutou Specials,ova,5.55,2224,1,['Hentai'],[],[],['AT-2']
17719,Mahoutsukai Sally (Movie),movie,5.94,876,1,['Comedy'],[],['Shoujo'],['Toei Animation']
42174,"Pokemon no Heisei-shi: Kayou Kara Mokuyou, Soshite Nichiyou e",special,5.85,2984,8,"['Action', 'Fantasy']",['Strategy Game'],['Kids'],['OLM']
1287,Odin: Koushi Hansen Starlight,movie,5.18,3446,4,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Space'],[],['Toei Animation']
3922,Reiju Gakuen,ova,5.5,2751,4,['Hentai'],['School'],[],['Tsubo Production']
9424,Seupideuwang Beongae,tv,6.09,719,1,['Sports'],"['School', 'Strategy Game']",[],[]
49437,Hang Out!,music,6.24,335,1,[],['Music'],[],[]
39316,Busou Renkin: Mahiro no Busou Renkin Kouza,special,5.9,1467,0,['Comedy'],[],[],['Xebec']
19959,Barbapapa (1977),tv,5.9,910,2,"['Comedy', 'Fantasy']",[],['Kids'],['Topcraft']
9558,Changjiang 7 Hao Ai Diqiu,movie,6.3,504,1,[],[],['Kids'],[]
12603,Tora-chan to Hanayome,movie,5.59,1306,3,['Drama'],[],[],[]
37026,Koukaku no Pandora: Pandoradio,special,5.93,1813,2,"['Comedy', 'Sci-Fi']",[],[],['Studio Gokumi']
3724,Taiko no Tatsujin,tv,5.9,1127,10,[],['Video Game'],[],[]
36646,Daitai 3-pun de Wakaru .hack History,ona,5.82,1393,1,['Comedy'],['Video Game'],[],[]
37369,Neko Neko Nihonshi 3rd Season,tv,6.28,677,1,[],"['Anthropomorphic', 'Historical', 'Parody', 'Samurai']",['Kids'],['Joker Films']
7124,Madou King Granzort: Bouken-hen,ova,6.28,532,1,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",['Mecha'],[],[]
11869,Bloody Night,ona,3.89,3152,1,"['Horror', 'Supernatural', 'Suspense']",['Psychological'],[],[]
1102,Urda,ona,4.43,4055,3,"['Action', 'Sci-Fi']","['Historical', 'Military']",[],['Romanov Films']
28071,Itsumo Kokoro ni Taiyou wo!,tv,6.11,917,0,"['Comedy', 'Ecchi']",[],[],['Studio Deen']
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,movie,6.07,841,2,['Adventure'],['Pets'],['Kids'],[]
40414,Hitojichi Koukan feat. Hatsune Miku,music,6.04,471,0,[],['Music'],[],['OTOIRO']
4440,Sugata Sanshirou,special,6.18,850,2,"['Action', 'Sports']",['Martial Arts'],[],['Tokyo Movie Shinsha']
3534,Seijuuden: Twin Dolls,ova,5.55,2220,5,"['Action', 'Hentai', 'Supernatural']",['Mythology'],[],['Arms']
2794,Kussetsu,ova,5.76,1478,0,['Hentai'],[],[],['AIC']
5620,Uchuu Enban Dai-Sensou,movie,5.61,1540,1,"['Action', 'Romance']",['Mecha'],[],['Toei Animation']
10059,Sore Ike! Anpanman: Tsumikijou no Himitsu,movie,6.32,535,1,"['Comedy', 'Fantasy']",[],['Kids'],['TMS Entertainment']
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,movie,6.22,878,0,"['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",[],[],['Toei Animation']
34323,Hi☆sCoool! SeHa Girls Special,special,6.11,1000,1,"['Comedy', 'Sports']","['School', 'Video Game']",[],['TMS Entertainment']
37742,Chainsaw Maid Episode 0,special,5.03,2215,1,"['Comedy', 'Horror', 'Supernatural', 'Suspense']",[],[],[]
21121,Heart Cocktail Again,ova,6.36,585,1,['Romance'],[],['Seinen'],[]
37888,Tian Yu,ona,6.16,886,3,"['Action', 'Adventure', 'Fantasy']",['Mythology'],[],['Sparkly Key Animation Studio']
2482,Good Morning Althea,ova,5.47,2147,1,"['Action', 'Sci-Fi']","['Mecha', 'Space']",[],['animate Film']
40568,Yin Yang Shi: Ping An Wu Yu 2nd Season,ona,6.05,998,1,"['Comedy', 'Slice of Life', 'Supernatural']","['Historical', 'Mythology']",[],"['Blade', 'Thundray']"
3586,Isaku,ova,5.47,2274,3,['Hentai'],[],[],"['Arms', 'Triple X']"
1819,Daimajuu Gekitou: Hagane no Oni,ova,5.24,3010,3,"['Horror', 'Sci-Fi']",['Mecha'],[],['AIC']
9015,Obake no... Holly,tv,6.23,615,1,"['Comedy', 'Fantasy']",[],['Kids'],[]
48914,Zhen Dao Ge: Chenshi Hang,ona,6.45,545,0,"['Action', 'Adventure']",['Martial Arts'],[],[]
50640,Suteki na Okurimono,ona,6.21,350,0,"['Romance', 'Supernatural']",[],[],[]
2979,Akiko,ova,5.32,2757,3,['Hentai'],[],[],['Triple X']
33878,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Renewal Daisakusen!! - Aa, Omoide no Hanayashiki",special,6.36,573,0,['Comedy'],"['Adult Cast', 'Detective']",['Shounen'],['Gallop']
4498,Ikenie,ova,5.52,2071,2,['Hentai'],[],[],['Y.O.U.C']
44263,Shallys,music,6.28,275,0,[],['Music'],[],[]
3863,Sweet Valerian Specials,special,5.73,1111,0,['Comedy'],[],[],['Madhouse']
1547,Obake no Q-tarou,tv,6.15,864,0,"['Comedy', 'Slice of Life', 'Supernatural']",['School'],[],['Shin-Ei Animation']
24197,E no Umakatta Tomodachi,music,5.59,1111,3,[],['Music'],[],[]
49654,Hakubunchou no Shiro,ona,6.27,325,0,['Slice of Life'],[],[],[]
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,ova,5.55,2057,2,"['Action', 'Fantasy']",[],[],[]
8375,Chogattai Majutsu Robot Ginguiser,tv,5.96,1142,3,"['Action', 'Adventure', 'Sci-Fi']",['Mecha'],[],"['Nippon Animation', 'Ashi Productions']"
7314,Yona Yona Penguin,movie,5.76,1257,0,"['Adventure', 'Fantasy']",[],['Kids'],['Madhouse']
2864,2x1,ova,5.21,2965,11,['Hentai'],[],[],['Ripple Film']
37960,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,movie,6.1,2359,6,['Sports'],"['Idols (Male)', 'Music']",[],['Tatsunoko Production']
35335,Musashino!,tv,4.68,9965,16,['Comedy'],['School'],[],['A-Real']
11101,Honoo no Alpenrose,ova,6.08,872,2,"['Drama', 'Romance']",['Historical'],['Shoujo'],['Tatsunoko Production']
32886,Anitore! EX: Jigoku no Training,special,5.24,3638,0,['Sports'],[],[],['Rising Force']
10979,48x61,ona,5.2,2103,0,"['Comedy', 'Sports']",[],[],['Madhouse']
3556,Soukan Rensa,ova,5.54,2030,3,['Hentai'],[],[],[]
39793,Ever Green Never End,music,5.72,926,0,[],['Music'],[],[]
51185,Nonsense Bungaku (2022),music,6.16,370,0,[],['Music'],[],['OTOIRO']
50930,Kumichou Musume to Sewagakari Picture Drama,ona,5.84,1688,3,['Comedy'],['Organized Crime'],[],['AQUA ARIS']
7475,Ano Ko ni 1000%,ova,5.08,2607,0,['Romance'],['School'],['Shoujo'],['Visual 80']
3205,Cream Lemon: Lemon Angel,tv,5.35,4121,4,['Ecchi'],"['Idols (Female)', 'Music']",[],['AIC']
3063,Gakuen Sodom,ova,5.43,2321,2,['Hentai'],[],[],['Artland']
6523,Porong Porong Pororo,tv,5.85,923,2,[],[],['Kids'],[]
11661,Robo to Shoujo (Kari),ona,5.39,2126,2,"['Action', 'Comedy', 'Sci-Fi']",['Mecha'],[],[]
40442,Initiation feat. Hatsune Miku,music,5.82,717,0,['Avant Garde'],['Music'],[],[]
30617,Animegatari,movie,5.65,4916,1,['Comedy'],[],[],['W-Toon Studio']
3968,Dragoon,ova,5.65,1976,1,"['Adventure', 'Fantasy']",[],[],[]
1741,Hit wo Nerae! Specials,special,5.45,1866,0,"['Comedy', 'Ecchi']",[],[],"['Imagin', 'Studio Live']"
3531,Shinjin Tour Conductor,ova,5.47,2058,0,['Hentai'],[],[],['Studio Matrix']
4389,Amada Anime Series: Super Mario Brothers,ova,4.77,3545,15,"['Adventure', 'Comedy']",[],[],['Studio Junio']
9506,Prism Magical: Prism Generations!,ova,5.06,3167,2,"['Comedy', 'Ecchi']",[],[],['Asahi Production']
31618,Kanojo ga Kanji wo Suki na Riyuu.,ona,5.44,2095,0,['Slice of Life'],['School'],[],['Studio 4°C']
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,ova,6.34,596,0,['Drama'],['Educational'],['Kids'],[]
30947,Kurayami Santa,tv,5.17,2866,5,['Supernatural'],['Historical'],[],['ILCA']
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,special,6.12,944,1,"['Fantasy', 'Supernatural']","['Historical', 'Mythology', 'Time Travel']",['Shoujo'],['Yumeta Company']
7139,Gdleen,ova,5.63,1369,0,"['Fantasy', 'Sci-Fi']",[],[],['Ashi Productions']
1937,Nakoruru: Ano Hito kara no Okurimono,ova,5.49,1983,2,"['Drama', 'Fantasy', 'Supernatural']",['Historical'],[],['Arms']
40335,Kimi dake ni Motetainda.,movie,5.27,8243,10,"['Drama', 'Slice of Life']",['School'],[],['Signal.MD']
30646,Perman (1983) Specials,special,6.07,573,1,['Comedy'],[],['Kids'],['Shin-Ei Animation']
55369,Michizure,music,6.42,211,0,[],['Music'],[],[]
48810,Battle Spirits: Mirage,ona,6.31,928,4,"['Adventure', 'Sci-Fi']","['Military', 'Mythology', 'Strategy Game']",[],['Bandai Namco Pictures']
50116,Aster,music,6.23,310,0,[],['Music'],[],[]
38715,SD Gundam World: Sangoku Souketsuden,ona,5.65,2589,5,['Action'],"['Historical', 'Mecha']",[],['Sunrise']
53257,Roshutsu-kei Mahou Joshi Daisei Christhea,ova,5.72,1852,3,['Hentai'],[],[],['Majin']
51543,Machikado Mazoku: 2-choume Mini,ona,6.02,1114,2,['Comedy'],[],[],['AQUA ARIS']
2731,Shishunki Bishoujo Gattai Robo Z-Mind,ova,5.9,1081,0,['Action'],"['Mecha', 'Parody']",[],['Sunrise']
32422,Joukyuusei,music,6.06,566,2,['Romance'],"['Music', 'School']",['Kids'],[]
5928,Kigyou Senshi Yamazaki: Long Distance Call,ova,5.78,1279,0,"['Drama', 'Sci-Fi']",[],['Seinen'],['Ripple Film']
49668,"""Hataraku"" no 100-nenshi",ona,5.99,532,0,['Slice of Life'],[],[],['Gyorai Eizo Inc.']
40830,"Bokura no Te ni wa Nanimo Nai kedo,",music,6.36,248,2,['Drama'],['Music'],[],[]
50076,Gusha no Parade,music,6.39,250,0,[],['Music'],[],[]
17293,Love Like Aliens,music,5.52,1408,2,"['Action', 'Sci-Fi']",['Music'],[],"['Studio 4°C', 'Shirogumi']"
3635,Advancer Tina,ova,5.06,3157,9,"['Hentai', 'Sci-Fi']",['Space'],[],['Arms']
16131,Machine Robo: Butchigiri Battle Hackers,tv,6.21,876,0,"['Action', 'Sci-Fi']",['Mecha'],[],[]
49771,Fire Emblem Heroes: Chibi Playhouse,ona,6.09,506,0,"['Comedy', 'Fantasy']",['Parody'],[],[]
17291,Jinzou Konchuu Kabutoborg VxV,tv,6.06,863,3,"['Action', 'Comedy', 'Fantasy']",['Strategy Game'],[],[]
35909,Guruguru Petit Anime Gekijou,ona,6.11,1020,0,"['Adventure', 'Comedy', 'Slice of Life']",['Super Power'],[],['Studio PuYUKAI']
5439,Ooedo Forty Eight,ova,5.72,1515,2,['Hentai'],['Historical'],[],['Studio 9 Maiami']
13177,Little Charo,tv,6.27,674,0,['Slice of Life'],['Educational'],[],['Spooky graphic']
12133,Sekaikei Sekai Ron,ova,5.72,1203,2,['Sci-Fi'],['Psychological'],[],[]
33226,Kotowaza Gundam-san (ONA),ona,5.96,1146,0,['Comedy'],"['Mecha', 'Parody']",[],[]
41033,Umiyuri Kaiteitan,music,6.13,393,1,[],['Music'],[],[]
6390,R20: Ginga Kuukou,special,5.57,1564,1,['Sci-Fi'],[],[],['Gainax']
50316,Nadame Sukashi Negotiation,music,5.86,749,0,[],['Music'],[],[]
39917,Sabiiro no Armor: Reimei,tv,3.85,5955,21,['Action'],"['Historical', 'Samurai']",[],['Kigumi']
5191,Trouble Evocation,ova,5.65,1530,5,"['Drama', 'Hentai']",[],[],['AIC']
6012,Kinpatsu no Jeanie,tv,6.03,1181,0,['Drama'],['Historical'],[],['DAX Production']
37051,Petit☆Dream Stars! Let's La Cooking? Showtime!,movie,5.92,821,0,"['Fantasy', 'Slice of Life']",[],[],['Toei Animation']
17687,Bemubemu Hunter Kotengu Tenmaru,tv,6.41,558,1,"['Adventure', 'Fantasy']",[],[],['Toei Animation']
7485,Urashima Tarou (supposed title),movie,4.7,2812,0,[],['Historical'],[],[]
3527,Lesbian Byoutou,ova,5.43,2283,5,['Hentai'],[],[],['Shura']
53473,Wo Zai Xianjie Zheng Jifen,ona,6.31,730,2,"['Action', 'Fantasy']",['Martial Arts'],[],['Quyue Technology']
24985,Elite Jack!!,ova,5.96,831,3,[],['School'],['Shoujo'],[]
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",ova,6.13,871,1,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",[],['Sunrise']
37186,Mang Huang Ji,ona,5.72,1848,4,"['Action', 'Adventure', 'Fantasy']","['Historical', 'Martial Arts']",[],[]
25541,Moom,movie,6.25,486,0,[],[],['Kids'],['Tonko House']
42442,Omoide wa Kireide,music,6.2,335,0,['Drama'],['Music'],[],[]
36805,Kirara Fantasia,ona,6.06,3397,5,['Fantasy'],[],[],[]
51813,Umi Yori Fukai Sora no Shita,music,5.84,788,0,[],"['Idols (Female)', 'Music']",[],[]
3583,Endless Serenade,ova,5.48,2148,3,['Hentai'],[],[],['Y.O.U.C']
33151,Meitantei Conan: Kodai Kyouryuu no Nazo ni Semare!,ova,6.16,1209,1,['Mystery'],[],[],[]
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,music,5.47,1273,1,[],"['Music', 'School']",[],[]
38906,Alice in Voodooland,music,5.58,1166,1,"['Avant Garde', 'Fantasy', 'Horror']",['Music'],[],[]
5477,Gozonji! Gekkou Kamen-kun,tv,6.32,661,1,"['Comedy', 'Sci-Fi']",['Parody'],[],"['Actas', 'TMS Entertainment']"
4400,Inmu 2,ova,5.66,1695,0,['Hentai'],[],[],['PP Project']
41298,Go for 2020,movie,5.98,630,1,"['Drama', 'Sports']",[],[],['Studio Colorido']
12337,Soukou Kihei Votoms Recaps,ova,6.07,998,0,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",[],['Sunrise']
3259,Lemon Angel (1988),tv,5.75,1957,1,['Ecchi'],[],[],['AIC']
52752,Aoharu Snatch,ova,5.75,1928,3,['Hentai'],[],[],['Blue bread']
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Idol e no Michi!,special,6.33,639,0,['Comedy'],"['Adult Cast', 'Detective']",['Shounen'],['Gallop']
55368,P.E.T.,music,6.43,214,0,[],['Music'],[],[]
2821,Bad End,ova,5.26,2810,6,['Hentai'],[],[],['Y.O.U.C']
3951,Shimai Ijiri,ova,5.65,1814,3,['Hentai'],[],[],"['Y.O.U.C', 'Phoenix Entertainment']"
4840,M.E.M.: Yogosareta Junketsu,ova,5.59,2080,3,['Hentai'],[],[],"['ORADA COMPANY', 'PP Project']"
8184,Bouken Gabotenjima,tv,6.35,624,1,['Adventure'],[],[],[]
30886,Mu Di,movie,5.79,856,0,[],['Music'],[],[]
17088,Agigongryong Doolie,tv,6.12,609,1,['Adventure'],[],['Kids'],[]
5278,Totsugeki! Pappara-tai,tv,6.34,994,1,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']",[],[],['Magic Bus']
11689,CCW: Crazy Clay Wrestling,ona,3.65,2679,4,['Sports'],['Combat Sports'],[],[]
